id,name,content,difficulty
336,Palindrome Pairs,"['Given', 'list', 'unique', 'find', 'pairs', 'distinct', 'indices', 'given', 'concatenation', 'two', 'Example', 'The', 'palindromes', 'Example', 'The', 'palindromes']",3
335,Self Crossing,"['You', 'given', 'array', 'x', 'n', 'positive', 'You', 'start', 'point', 'moves', 'metres', 'metres', 'metres', 'metres', 'east', 'In', 'move', 'direction', 'changes', 'Write', 'algorithm', 'extra', 'space', 'path', 'crosses', 'Example', 'Example', 'false', 'Example', 'true']",3
334,Increasing Triplet Subsequence,"['Given', 'unsorted', 'array', 'return', 'whether', 'increasing', 'subsequence', 'length', 'exists', 'Formally', 'function', 'Return', 'true', 'exists', 'k', 'given', 'j', 'k', 'else', 'return', 'Your', 'algorithm', 'run', 'time', 'complexity', 'space', 'Example', 'Example']",2
332,Reconstruct Itinerary,"['Given', 'list', 'airline', 'tickets', 'represented', 'pairs', 'departure', 'arrival', 'airports', 'reconstruct', 'itinerary', 'All', 'tickets', 'belong', 'man', 'departs', 'itinerary', 'must', 'begin', 'If', 'multiple', 'valid', 'return', 'itinerary', 'smallest', 'lexical', 'order', 'read', 'single', 'For', 'itinerary', 'smaller', 'lexical', 'order', 'All', 'airports', 'represented', 'three', 'capital', 'letters', 'You', 'may', 'assume', 'tickets', 'form', 'least', 'one', 'valid', 'Example', 'Example', 'Another', 'possible', 'reconstruction', 'But', 'larger', 'lexical']",2
331,Verify Preorder Serialization of a Binary Tree,"['One', 'way', 'serialize', 'binary', 'tree', 'use', 'When', 'encounter', 'record', 'If', 'null', 'record', 'using', 'sentinel', 'value', 'For', 'binary', 'tree', 'serialized', 'string', 'represents', 'null', 'Given', 'string', 'comma', 'separated', 'verify', 'whether', 'correct', 'preorder', 'traversal', 'serialization', 'binary', 'Find', 'algorithm', 'without', 'reconstructing', 'Each', 'comma', 'separated', 'value', 'string', 'must', 'either', 'integer', 'character', 'representing', 'null', 'You', 'may', 'assume', 'input', 'format', 'always', 'example', 'could', 'never', 'contain', 'two', 'consecutive', 'commas', 'Example', 'true', 'Example', 'Example', 'false']",2
330,Patching Array,"['Given', 'sorted', 'positive', 'integer', 'array', 'nums', 'integer', 'elements', 'array', 'number', 'range', 'inclusive', 'formed', 'sum', 'elements', 'Return', 'minimum', 'number', 'patches', 'Example', 'nums', 'n', 'Combinations', 'nums', 'form', 'possible', 'sums', 'Now', 'combinations', 'Possible', 'sums', 'covers', 'range', 'So', 'need', 'Example', 'nums', 'n', 'The', 'two', 'patches', 'Example', 'nums', 'n']",3
329,Longest Increasing Path in a Matrix,"['Given', 'integer', 'find', 'length', 'longest', 'increasing', 'From', 'either', 'move', 'four', 'You', 'may', 'NOT', 'move', 'diagonally', 'move', 'outside', 'boundary', 'Example', 'nums', 'The', 'longest', 'increasing', 'path', 'Example', 'nums', 'The', 'longest', 'increasing', 'path', 'Moving', 'diagonally']",3
328,Odd Even Linked List,"['Given', 'singly', 'linked', 'group', 'odd', 'nodes', 'together', 'followed', 'even', 'Please', 'note', 'talking', 'node', 'number', 'value', 'You', 'try', 'The', 'program', 'run', 'space', 'complexity', 'time', 'Example', 'Example', 'The', 'relative', 'order', 'inside', 'even', 'odd', 'groups', 'remain', 'The', 'first', 'node', 'considered', 'second', 'node', 'even']",2
327,Count of Range Sum,"['Given', 'integer', 'array', 'return', 'number', 'range', 'sums', 'lie', 'Range', 'sum', 'defined', 'sum', 'elements', 'nums', 'indices', 'j', 'A', 'naive', 'algorithm', 'You', 'MUST', 'better', 'nums', 'lower', 'upper', 'The', 'three', 'ranges', 'respective', 'sums']",3
326,Power of Three,"['Given', 'write', 'function', 'determine', 'power', 'Example', 'Example', 'false', 'Example', 'true', 'Example', 'false', 'Follow', 'Could', 'without', 'using', 'loop']",1
324,Wiggle Sort II,"['Given', 'unsorted', 'array', 'reorder', 'Example', 'nums', 'One', 'possible', 'answer', 'Example', 'nums', 'One', 'possible', 'answer', 'You', 'may', 'assume', 'input', 'valid', 'Follow', 'Can', 'time', 'extra']",2
322,Coin Change,"['You', 'given', 'coins', 'different', 'denominations', 'total', 'amount', 'money', 'Write', 'function', 'compute', 'fewest', 'number', 'coins', 'need', 'make', 'If', 'amount', 'money', 'cannot', 'made', 'combination', 'return', 'Example', 'coins', 'amount', 'Example', 'coins', 'amount', 'You', 'may', 'assume', 'infinite', 'number', 'kind']",2
321,Create Maximum Number,"['Given', 'two', 'arrays', 'length', 'n', 'digits', 'representing', 'two', 'Create', 'maximum', 'number', 'length', 'k', 'n', 'digits', 'The', 'relative', 'order', 'digits', 'array', 'must', 'Return', 'array', 'k', 'You', 'try', 'optimize', 'time', 'space', 'Example', 'k', 'Example', 'k', 'Example', 'k']",3
319,Bulb Switcher,"['There', 'n', 'bulbs', 'initially', 'You', 'first', 'turn', 'turn', 'every', 'second', 'On', 'third', 'toggle', 'every', 'third', 'bulb', 'turning', 'For', 'toggle', 'every', 'For', 'toggle', 'last', 'Find', 'many', 'bulbs', 'n', 'At', 'three', 'bulbs', 'After', 'first', 'three', 'bulbs', 'After', 'second', 'three', 'bulbs', 'After', 'third', 'three', 'bulbs', 'So', 'return', 'one', 'bulb']",2
318,Maximum Product of Word Lengths,"['Given', 'string', 'array', 'find', 'maximum', 'value', 'two', 'words', 'share', 'common', 'You', 'may', 'assume', 'word', 'contain', 'lower', 'case', 'If', 'two', 'words', 'return', 'Example', 'The', 'two', 'words', 'Example', 'The', 'two', 'words', 'Example', 'No', 'pair']",2
316,Remove Duplicate Letters,"['Given', 'string', 'contains', 'lowercase', 'remove', 'duplicate', 'letters', 'every', 'letter', 'appear', 'You', 'must', 'make', 'sure', 'result', 'smallest', 'lexicographical', 'order', 'among', 'possible', 'Example', 'Example']",3
315,Count of Smaller Numbers After Self,"['You', 'given', 'integer', 'array', 'nums', 'return', 'new', 'counts', 'The', 'counts', 'array', 'property', 'number', 'smaller', 'elements', 'right', 'To', 'right', 'smaller', 'elements', 'To', 'right', 'smaller', 'element', 'To', 'right', 'smaller', 'element', 'To', 'right', 'smaller']",3
313,Super Ugly Number,"['Write', 'program', 'find', 'nth', 'super', 'ugly', 'Super', 'ugly', 'numbers', 'positive', 'numbers', 'whose', 'prime', 'factors', 'given', 'prime', 'list', 'primes', 'size', 'n', 'primes', 'sequence', 'first', 'super', 'ugly', 'numbers', 'given', 'primes', 'size', 'super', 'ugly', 'number', 'given', 'The', 'given', 'numbers', 'primes', 'ascending', 'k', 'n', 'The', 'nth', 'super', 'ugly', 'number', 'guaranteed', 'fit', 'signed']",2
312,Burst Balloons,"['Given', 'n', 'indexed', 'Each', 'balloon', 'painted', 'number', 'represented', 'array', 'You', 'asked', 'burst', 'If', 'burst', 'balloon', 'get', 'Here', 'left', 'right', 'adjacent', 'indices', 'After', 'left', 'right', 'becomes', 'Find', 'maximum', 'coins', 'collect', 'bursting', 'balloons', 'You', 'may', 'imagine', 'They', 'real', 'therefore', 'burst', 'n', 'nums', 'coins']",3
310,Minimum Height Trees,"['For', 'undirected', 'graph', 'tree', 'choose', 'node', 'The', 'result', 'graph', 'rooted', 'Among', 'possible', 'rooted', 'minimum', 'height', 'called', 'minimum', 'height', 'trees', 'Given', 'write', 'function', 'find', 'MHTs', 'return', 'list', 'root', 'The', 'graph', 'contains', 'n', 'nodes', 'labeled', 'n', 'You', 'given', 'number', 'n', 'list', 'undirected', 'edges', 'edge', 'pair', 'You', 'assume', 'duplicate', 'edges', 'appear', 'Since', 'edges', 'thus', 'appear', 'together', 'Example', 'n', 'edges', 'Example', 'n', 'edges', 'According', 'definition', 'tree', 'tree', 'undirected', 'graph', 'two', 'vertices', 'connected', 'exactly', 'one', 'In', 'connected', 'graph', 'without', 'simple', 'cycles', 'The', 'height', 'rooted', 'tree', 'number', 'edges', 'longest', 'downward', 'path', 'root']",2
309,Best Time to Buy and Sell Stock with Cooldown,"['Say', 'array', 'ith', 'element', 'price', 'given', 'stock', 'day', 'Design', 'algorithm', 'find', 'maximum', 'You', 'may', 'complete', 'many', 'transactions', 'like', 'buy', 'one', 'sell', 'one', 'share', 'stock', 'multiple', 'following', 'You', 'may', 'engage', 'multiple', 'transactions', 'time', 'must', 'sell', 'stock', 'buy', 'After', 'sell', 'cannot', 'buy', 'stock', 'next', 'cooldown', 'transactions']",2
307,Range Sum Query - Mutable,"['Given', 'integer', 'array', 'find', 'sum', 'elements', 'indices', 'j', 'The', 'function', 'modifies', 'nums', 'updating', 'element', 'index', 'Given', 'nums', 'The', 'array', 'modifiable', 'update', 'You', 'may', 'assume', 'number', 'calls', 'update', 'sumRange', 'function', 'distributed']",2
306,Additive Number,"['Additive', 'number', 'string', 'whose', 'digits', 'form', 'additive', 'A', 'valid', 'additive', 'sequence', 'contain', 'least', 'three', 'Except', 'first', 'two', 'subsequent', 'number', 'sequence', 'must', 'sum', 'preceding', 'Given', 'string', 'containing', 'digits', 'write', 'function', 'determine', 'additive', 'Numbers', 'additive', 'sequence', 'cannot', 'leading', 'sequence', 'Example', 'true', 'The', 'digits', 'form', 'additive', 'Example', 'true', 'The', 'additive', 'sequence', 'Follow', 'How', 'would', 'handle', 'overflow', 'large', 'input']",2
304,Range Sum Query 2D - Immutable,"['Given', 'matrix', 'find', 'sum', 'elements', 'inside', 'rectangle', 'defined', 'upper', 'left', 'corner', 'lower', 'right', 'corner', 'The', 'rectangle', 'red', 'defined', 'contains', 'sum', 'Given', 'matrix', 'You', 'may', 'assume', 'matrix', 'There', 'many', 'calls', 'sumRegion', 'You', 'may', 'assume']",2
303,Range Sum Query - Immutable,"['Given', 'integer', 'array', 'find', 'sum', 'elements', 'indices', 'j', 'Given', 'nums', 'You', 'may', 'assume', 'array', 'There', 'many', 'calls', 'sumRange']",1
301,Remove Invalid Parentheses,"['Remove', 'minimum', 'number', 'invalid', 'parentheses', 'order', 'make', 'input', 'string', 'Return', 'possible', 'input', 'string', 'may', 'contain', 'letters', 'parentheses', 'Example', 'Example', 'Example']",3
300,Longest Increasing Subsequence,"['Given', 'unsorted', 'array', 'find', 'length', 'longest', 'increasing', 'The', 'longest', 'increasing', 'subsequence', 'therefore', 'length', 'There', 'may', 'one', 'LIS', 'necessary', 'return', 'Your', 'algorithm', 'run', 'Follow', 'Could', 'improve', 'log', 'time']",2
299,Bulls and Cows,"['You', 'playing', 'following', 'Bulls', 'Cows', 'game', 'You', 'write', 'number', 'ask', 'friend', 'guess', 'number', 'Each', 'time', 'friend', 'makes', 'provide', 'hint', 'indicates', 'many', 'digits', 'said', 'guess', 'match', 'secret', 'number', 'exactly', 'digit', 'position', 'many', 'digits', 'match', 'secret', 'number', 'locate', 'wrong', 'position', 'Your', 'friend', 'use', 'successive', 'guesses', 'hints', 'eventually', 'derive', 'secret', 'Write', 'function', 'return', 'hint', 'according', 'secret', 'number', 'use', 'A', 'indicate', 'bulls', 'B', 'indicate', 'Please', 'note', 'secret', 'number', 'guess', 'may', 'contain', 'duplicate', 'Example', 'secret', 'guess', 'bull', 'The', 'bull', 'cows', 'Example', 'secret', 'guess', 'The', 'guess', 'You', 'may', 'assume', 'secret', 'number', 'guess', 'contain', 'lengths', 'always']",2
297,Serialize and Deserialize Binary Tree,"['Serialization', 'process', 'converting', 'data', 'structure', 'object', 'sequence', 'bits', 'stored', 'file', 'memory', 'transmitted', 'across', 'network', 'connection', 'link', 'reconstructed', 'later', 'another', 'computer', 'Design', 'algorithm', 'serialize', 'deserialize', 'binary', 'There', 'restriction', 'algorithm', 'You', 'need', 'ensure', 'binary', 'tree', 'serialized', 'string', 'string', 'deserialized', 'original', 'tree', 'You', 'may', 'serialize', 'following', 'The', 'format', 'LeetCode', 'serializes', 'binary', 'You', 'necessarily', 'need', 'follow', 'please', 'creative', 'come', 'different', 'approaches', 'use', 'class', 'variables', 'store', 'Your', 'serialize', 'deserialize', 'algorithms']",3
295,Find Median from Data Stream,"['Median', 'middle', 'value', 'ordered', 'integer', 'If', 'size', 'list', 'middle', 'So', 'median', 'mean', 'two', 'middle', 'For', 'median', 'median', 'Design', 'data', 'structure', 'supports', 'following', 'two', 'void', 'Add', 'integer', 'number', 'data', 'stream', 'data', 'double', 'Return', 'median', 'elements', 'Follow', 'If', 'integer', 'numbers', 'stream', 'would', 'optimize', 'If', 'integer', 'numbers', 'stream', 'would', 'optimize']",3
292,Nim Game,"['You', 'playing', 'following', 'Nim', 'Game', 'There', 'heap', 'stones', 'time', 'one', 'take', 'turns', 'remove', 'The', 'one', 'removes', 'last', 'stone', 'You', 'take', 'first', 'turn', 'remove', 'Both', 'clever', 'optimal', 'strategies', 'Write', 'function', 'determine', 'whether', 'win', 'game', 'given', 'number', 'stones', 'false', 'If', 'stones', 'never', 'win', 'No', 'matter', 'stones', 'last', 'stone', 'always', 'removed']",1
290,Word Pattern,"['Given', 'pattern', 'string', 'find', 'str', 'follows', 'Here', 'follow', 'means', 'full', 'bijection', 'letter', 'pattern', 'word', 'Example', 'pattern', 'str', 'cat', 'cat', 'true', 'Example', 'str', 'cat', 'cat', 'false', 'Example', 'pattern', 'str', 'cat', 'cat', 'false', 'Example', 'pattern', 'str', 'dog', 'dog', 'false', 'You', 'may', 'assume', 'pattern', 'contains', 'lowercase', 'str', 'contains', 'lowercase', 'letters', 'may', 'separated', 'single']",1
289,Game of Life,"['According', 'Game', 'also', 'known', 'simply', 'cellular', 'automaton', 'devised', 'British', 'mathematician', 'John', 'Horton', 'Conway', 'Given', 'board', 'n', 'cell', 'initial', 'state', 'live', 'dead', 'Each', 'cell', 'interacts', 'eight', 'neighbors', 'using', 'following', 'four', 'rules', 'Wikipedia', 'Any', 'live', 'cell', 'fewer', 'two', 'live', 'neighbors', 'caused', 'Any', 'live', 'cell', 'two', 'three', 'live', 'neighbors', 'lives', 'next', 'Any', 'live', 'cell', 'three', 'live', 'neighbors', 'Any', 'dead', 'cell', 'exactly', 'three', 'live', 'neighbors', 'becomes', 'live', 'Write', 'function', 'compute', 'next', 'state', 'one', 'board', 'given', 'current', 'next', 'state', 'created', 'applying', 'rules', 'simultaneously', 'every', 'cell', 'current', 'deaths', 'occur', 'Follow', 'Could', 'solve', 'Remember', 'board', 'needs', 'updated', 'You', 'cannot', 'update', 'cells', 'first', 'use', 'updated', 'values', 'update', 'In', 'represent', 'board', 'using', 'In', 'board', 'would', 'cause', 'problems', 'active', 'area', 'encroaches', 'border', 'How', 'would', 'address']",2
287,Find the Duplicate Number,"['Given', 'array', 'nums', 'containing', 'n', 'integers', 'integer', 'n', 'prove', 'least', 'one', 'duplicate', 'number', 'must', 'Assume', 'one', 'duplicate', 'find', 'duplicate', 'Example', 'Example', 'You', 'must', 'modify', 'array', 'array', 'read', 'You', 'must', 'use', 'extra', 'Your', 'runtime', 'complexity', 'less', 'There', 'one', 'duplicate', 'number', 'could', 'repeated']",2
284,Peeking Iterator,"['Given', 'Iterator', 'class', 'interface', 'design', 'implement', 'PeekingIterator', 'support', 'operation', 'essentially', 'element', 'returned', 'next', 'call', 'Assume', 'iterator', 'initialized', 'beginning', 'Call', 'gets', 'first', 'element', 'Now', 'call', 'returns', 'next', 'Calling', 'still', 'return', 'You', 'call', 'final', 'time', 'returns', 'last', 'Calling', 'return', 'Follow', 'How', 'would', 'extend', 'design', 'generic', 'work']",2
283,Move Zeroes,"['Given', 'array', 'write', 'function', 'move', 'end', 'maintaining', 'relative', 'order', 'You', 'must', 'without', 'making', 'copy', 'Minimize', 'total', 'number']",1
282,Expression Add Operators,"['Given', 'string', 'contains', 'digits', 'target', 'return', 'possibilities', 'add', 'binary', 'operators', 'digits', 'evaluate', 'target', 'Example', 'num', 'target', 'Example', 'num', 'target', 'Example', 'num', 'target', 'Example', 'num', 'target', 'Example', 'num', 'target']",3
279,Perfect Squares,"['Given', 'positive', 'integer', 'find', 'least', 'number', 'perfect', 'square', 'numbers', 'sum', 'Example', 'n', 'Example', 'n']",2
278,First Bad Version,"['You', 'product', 'manager', 'currently', 'leading', 'team', 'develop', 'new', 'latest', 'version', 'product', 'fails', 'quality', 'Since', 'version', 'developed', 'based', 'previous', 'versions', 'bad', 'version', 'also', 'Suppose', 'n', 'versions', 'want', 'find', 'first', 'bad', 'causes', 'following', 'ones', 'You', 'given', 'API', 'bool', 'return', 'whether', 'version', 'Implement', 'function', 'find', 'first', 'bad', 'You', 'minimize', 'number', 'calls', 'Given', 'n', 'version', 'first', 'bad', 'call', 'call', 'call', 'Then', 'first', 'bad']",1
275,H-Index II,"['Given', 'array', 'citations', 'ascending', 'order', 'citation', 'write', 'function', 'compute', 'According', 'scientist', 'citations', 'means', 'researcher', 'papers', 'total', 'received', 'citations', 'Since', 'researcher', 'papers', 'least', 'citations', 'remaining', 'two', 'citations', 'If', 'several', 'possible', 'values', 'maximum', 'one', 'taken', 'Follow', 'This', 'follow', 'problem', 'citations', 'guaranteed', 'sorted', 'ascending', 'Could', 'solve', 'logarithmic', 'time']",2
274,H-Index,"['Given', 'array', 'citations', 'citation', 'write', 'function', 'compute', 'According', 'definition', 'scientist', 'index', 'h', 'h', 'N', 'papers', 'least', 'h', 'citations', 'N', 'h', 'papers', 'h', 'citations', 'citations', 'means', 'researcher', 'papers', 'total', 'received', 'citations', 'Since', 'researcher', 'papers', 'least', 'citations', 'remaining', 'two', 'citations', 'several', 'possible', 'values', 'maximum', 'one', 'taken']",2
273,Integer to English Words,"['Convert', 'integer', 'english', 'words', 'Given', 'input', 'guaranteed', 'less', 'Example', 'Hundred', 'Twenty', 'Example', 'Thousand', 'Three', 'Hundred', 'Forty', 'Example', 'Million', 'Two', 'Hundred', 'Thirty', 'Four', 'Thousand', 'Five', 'Hundred', 'Sixty', 'Example', 'Billion', 'Two', 'Hundred', 'Thirty', 'Four', 'Million', 'Five', 'Hundred', 'Sixty', 'Seven', 'Thousand', 'Eight', 'Hundred', 'Ninety']",3
268,Missing Number,"['Given', 'array', 'containing', 'n', 'distinct', 'numbers', 'taken', 'find', 'one', 'missing', 'Example', 'Example', 'Your', 'algorithm', 'run', 'linear', 'runtime', 'Could', 'implement', 'using', 'constant', 'extra', 'space']",1
264,Ugly Number II,"['Write', 'program', 'find', 'ugly', 'Ugly', 'numbers', 'positive', 'numbers', 'whose', 'prime', 'factors', 'include', 'n', 'sequence', 'first', 'ugly', 'typically', 'treated', 'ugly', 'n', 'exceed']",2
263,Ugly Number,"['Write', 'program', 'check', 'whether', 'given', 'number', 'ugly', 'Ugly', 'numbers', 'positive', 'numbers', 'whose', 'prime', 'factors', 'include', 'Example', 'Example', 'Example', 'false', 'ugly', 'since', 'includes', 'another', 'prime', 'factor', 'typically', 'treated', 'ugly', 'Input', 'within', 'signed', 'integer']",1
260,Single Number III,"['Given', 'array', 'numbers', 'exactly', 'two', 'elements', 'appear', 'elements', 'appear', 'exactly', 'Find', 'two', 'elements', 'appear', 'The', 'order', 'result', 'So', 'also', 'Your', 'algorithm', 'run', 'linear', 'runtime', 'Could', 'implement', 'using', 'constant', 'space']",2
258,Add Digits,"['Given', 'integer', 'repeatedly', 'add', 'digits', 'result', 'one', 'The', 'process', 'Since', 'one', 'return', 'Follow', 'Could', 'without']",1
257,Binary Tree Paths,"['Given', 'binary', 'return', 'leaf', 'node', 'All', 'paths']",1
242,Valid Anagram,"['Given', 'two', 'strings', 'write', 'function', 'determine', 'anagram', 'Example', 'Example', 'You', 'may', 'assume', 'string', 'contains', 'lowercase', 'Follow', 'What', 'inputs', 'contain', 'unicode', 'How', 'would', 'adapt', 'solution']",1
241,Different Ways to Add Parentheses,"['Given', 'string', 'numbers', 'return', 'possible', 'results', 'computing', 'different', 'possible', 'ways', 'group', 'numbers', 'The', 'valid', 'operators', 'Example', 'Example']",2
240,Search a 2D Matrix II,"['Write', 'efficient', 'algorithm', 'searches', 'value', 'x', 'n', 'This', 'matrix', 'following', 'Integers', 'row', 'sorted', 'ascending', 'left', 'Integers', 'column', 'sorted', 'ascending', 'top', 'Consider', 'following']",2
239,Sliding Window Maximum,"['Given', 'array', 'sliding', 'window', 'size', 'k', 'moving', 'left', 'array', 'You', 'see', 'k', 'numbers', 'Each', 'time', 'sliding', 'window', 'moves', 'right', 'one', 'Return', 'max', 'sliding', 'nums', 'k', 'Window', 'position', 'You', 'may', 'assume', 'k', 'always', 'k', 'input', 'size', 'Follow', 'Could', 'solve', 'linear']",3
238,Product of Array Except Self,"['Given', 'array', 'nums', 'n', 'integers', 'n', 'array', 'output', 'equal', 'product', 'elements', 'nums', 'except', 'Please', 'solve', 'without', 'division', 'Follow', 'Could', 'solve', 'constant', 'space', 'output', 'array', 'count', 'extra', 'space', 'purpose', 'space', 'complexity']",2
237,Delete Node in a Linked List,"['Write', 'function', 'delete', 'node', 'singly', 'linked', 'given', 'access', 'Given', 'linked', 'list', 'looks', 'like', 'Example', 'head', 'node', 'You', 'given', 'second', 'node', 'value', 'linked', 'list', 'become', 'calling', 'Example', 'head', 'node', 'You', 'given', 'third', 'node', 'value', 'linked', 'list', 'become', 'calling', 'The', 'linked', 'list', 'least', 'two', 'All', 'values', 'The', 'given', 'tail', 'always', 'valid', 'node', 'linked', 'Do', 'return', 'anything']",1
236,Lowest Common Ancestor of a Binary Tree,"['Given', 'binary', 'find', 'lowest', 'common', 'ancestor', 'two', 'given', 'nodes', 'According', 'definition', 'LCA', 'lowest', 'common', 'ancestor', 'defined', 'two', 'nodes', 'lowest', 'node', 'T', 'descendants', 'allow', 'node', 'descendant', 'Given', 'following', 'binary', 'root', 'Example', 'root', 'p', 'q', 'The', 'LCA', 'nodes', 'Example', 'root', 'p', 'q', 'The', 'LCA', 'nodes', 'since', 'node', 'descendant', 'according', 'LCA', 'All', 'values', 'p', 'q', 'different', 'values', 'binary']",2
235,Lowest Common Ancestor of a Binary Search Tree,"['Given', 'binary', 'search', 'tree', 'find', 'lowest', 'common', 'ancestor', 'two', 'given', 'nodes', 'According', 'definition', 'LCA', 'lowest', 'common', 'ancestor', 'defined', 'two', 'nodes', 'p', 'lowest', 'node', 'T', 'p', 'descendants', 'allow', 'node', 'descendant', 'Given', 'binary', 'search', 'root', 'Example', 'root', 'p', 'q', 'The', 'LCA', 'nodes', 'Example', 'root', 'p', 'q', 'The', 'LCA', 'nodes', 'since', 'node', 'descendant', 'according', 'LCA', 'All', 'values', 'p', 'q', 'different', 'values']",1
234,Palindrome Linked List,"['Given', 'singly', 'linked', 'determine', 'Example', 'false', 'Example', 'true', 'Follow', 'Could', 'time']",1
233,Number of Digit One,"['Given', 'integer', 'count', 'total', 'number', 'digit', 'appearing', 'integers', 'less', 'equal', 'Digit', 'occurred', 'following']",3
232,Implement Queue using Stacks,"['Implement', 'following', 'operations', 'queue', 'using', 'Push', 'element', 'x', 'back', 'Removes', 'element', 'front', 'Get', 'front', 'Return', 'whether', 'queue', 'MyQueue', 'queue', 'new', 'returns', 'returns', 'returns', 'false', 'You', 'must', 'use', 'standard', 'operations', 'stack', 'means', 'push', 'empty', 'operations', 'Depending', 'stack', 'may', 'supported', 'You', 'may', 'simulate', 'stack', 'using', 'list', 'deque', 'long', 'use', 'standard', 'operations', 'You', 'may', 'assume', 'operations', 'valid', 'pop', 'peek', 'operations', 'called', 'empty']",1
231,Power of Two,"['Given', 'write', 'function', 'determine', 'power', 'Example', 'true', 'Example', 'Example', 'false']",1
230,Kth Smallest Element in a BST,"['Given', 'binary', 'search', 'write', 'function', 'kthSmallest', 'find', 'kth', 'smallest', 'element', 'You', 'may', 'assume', 'k', 'always', 'k', 'total', 'Example', 'root', 'k', 'Example', 'root', 'k', 'Follow', 'What', 'BST', 'modified', 'often', 'need', 'find', 'kth', 'smallest', 'How', 'would', 'optimize', 'kthSmallest']",2
229,Majority Element II,"['Given', 'integer', 'array', 'size', 'find', 'elements', 'appear', 'The', 'algorithm', 'run', 'linear', 'time', 'Example', 'Example']",2
228,Summary Ranges,"['Given', 'sorted', 'integer', 'array', 'without', 'return', 'summary', 'Example', 'form', 'continuous', 'form', 'continuous', 'Example', 'form', 'continuous', 'form', 'continuous']",2
227,Basic Calculator II,"['Implement', 'basic', 'calculator', 'evaluate', 'simple', 'expression', 'The', 'expression', 'string', 'contains', 'operators', 'empty', 'spaces', 'The', 'integer', 'division', 'truncate', 'toward', 'Example', 'Example', 'Example', 'You', 'may', 'assume', 'given', 'expression', 'always', 'Do', 'use', 'eval', 'library']",2
226,Invert Binary Tree,"['Invert', 'binary', 'This', 'problem', 'inspired', 'original', 'tweet', 'Max', 'engineers', 'use', 'software', 'wrote', 'invert', 'binary', 'tree', 'whiteboard']",1
225,Implement Stack using Queues,"['Implement', 'following', 'operations', 'stack', 'using', 'Push', 'element', 'x', 'onto', 'Removes', 'element', 'top', 'Get', 'top', 'Return', 'whether', 'stack', 'MyStack', 'stack', 'new', 'returns', 'returns', 'returns', 'false', 'You', 'must', 'use', 'standard', 'operations', 'queue', 'means', 'push', 'empty', 'operations', 'Depending', 'queue', 'may', 'supported', 'You', 'may', 'simulate', 'queue', 'using', 'list', 'deque', 'long', 'use', 'standard', 'operations', 'You', 'may', 'assume', 'operations', 'valid', 'pop', 'top', 'operations', 'called', 'empty']",1
224,Basic Calculator,"['Implement', 'basic', 'calculator', 'evaluate', 'simple', 'expression', 'The', 'expression', 'string', 'may', 'contain', 'open', 'closing', 'parentheses', 'plus', 'minus', 'sign', 'integers', 'empty', 'spaces', 'Example', 'Example', 'Example', 'You', 'may', 'assume', 'given', 'expression', 'always', 'Do', 'use', 'eval', 'library']",3
223,Rectangle Area,"['Find', 'total', 'area', 'covered', 'two', 'rectilinear', 'rectangles', 'Each', 'rectangle', 'defined', 'bottom', 'left', 'corner', 'top', 'right', 'corner', 'shown', 'A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'Assume', 'total', 'area', 'never', 'beyond', 'maximum', 'possible', 'value']",2
222,Count Complete Tree Nodes,"['Given', 'complete', 'binary', 'count', 'number', 'Definition', 'complete', 'binary', 'tree', 'In', 'complete', 'binary', 'tree', 'every', 'except', 'possibly', 'completely', 'nodes', 'last', 'level', 'far', 'left', 'It', 'nodes', 'inclusive', 'last', 'level']",2
221,Maximal Square,"['Given', 'binary', 'matrix', 'filled', 'find', 'largest', 'square', 'containing', 'return']",2
220,Contains Duplicate III,"['Given', 'array', 'find', 'whether', 'two', 'distinct', 'indices', 'j', 'array', 'absolute', 'difference', 'absolute', 'difference', 'j', 'Example', 'nums', 'k', 'Example', 'nums', 'k', 'Example', 'nums', 'k']",2
219,Contains Duplicate II,"['Given', 'array', 'integers', 'integer', 'find', 'whether', 'two', 'distinct', 'indices', 'j', 'array', 'absolute', 'difference', 'j', 'Example', 'nums', 'k', 'Example', 'nums', 'k', 'Example', 'nums', 'k']",1
